% time(s)	cellId	bwpId	IMSI	RNTI	frame	sframe	slot	symStart	numSym	stream	harqId	ndi	rv	mcs	tbSize
3.67619	1	0	3	6	367	6	7	12	1	0	15	1	0	28	118
3.6765	1	0	2	7	367	6	12	12	1	0	15	1	0	28	118
3.67663	1	0	3	6	367	6	14	12	1	0	15	1	0	28	118
3.67694	1	0	2	7	367	7	3	12	1	0	15	1	0	28	118
3.67706	1	0	3	6	367	7	5	12	1	0	15	1	0	28	118
3.67738	1	0	2	7	367	7	10	12	1	0	15	1	0	28	118
3.6775	1	0	3	6	367	7	12	12	1	0	15	1	0	28	118
3.67781	1	0	2	7	367	8	1	12	1	0	15	1	0	28	118
3.67794	1	0	3	6	367	8	3	12	1	0	15	1	0	28	118
3.67825	1	0	2	7	367	8	8	11	2	0	15	1	0	28	239
3.67837	1	0	3	6	367	8	10	12	1	0	15	1	0	28	118
3.67869	1	0	2	7	367	8	15	12	1	0	15	1	0	28	118
3.67881	1	0	3	6	367	9	1	12	1	0	15	1	0	28	118
3.67912	1	0	2	7	367	9	6	12	1	0	15	1	0	28	118
3.67925	1	0	3	6	367	9	8	12	1	0	15	1	0	28	118
3.67956	1	0	2	7	367	9	13	12	1	0	15	1	0	28	118
3.67969	1	0	3	6	367	9	15	12	1	0	15	1	0	28	118
3.68	1	0	2	7	368	0	4	12	1	0	15	1	0	28	118
3.68012	1	0	3	6	368	0	6	12	1	0	15	1	0	28	118
3.68044	1	0	2	7	368	0	11	11	2	0	15	1	0	28	239
3.68056	1	0	3	6	368	0	13	11	2	0	15	1	0	28	239
3.68094	1	0	2	7	368	1	3	12	1	0	15	1	0	28	118
3.68106	1	0	3	6	368	1	5	12	1	0	15	1	0	28	118
3.68138	1	0	2	7	368	1	10	11	1	0	15	1	0	28	118
3.6815	1	0	3	6	368	1	12	12	1	0	15	1	0	28	118
3.68181	1	0	2	7	368	2	1	12	1	0	15	1	0	28	118
3.68194	1	0	3	6	368	2	3	12	1	0	15	1	0	28	118
3.68225	1	0	2	7	368	2	8	12	1	0	15	1	0	28	118
3.68237	1	0	3	6	368	2	10	12	1	0	15	1	0	28	118
3.68269	1	0	2	7	368	2	15	11	2	0	15	1	0	28	239
3.68281	1	0	3	6	368	3	1	12	1	0	15	1	0	28	118
3.68312	1	0	2	7	368	3	6	12	1	0	15	1	0	28	118
3.68325	1	0	3	6	368	3	8	12	1	0	15	1	0	28	118
3.68356	1	0	2	7	368	3	13	12	1	0	15	1	0	28	118
3.68369	1	0	3	6	368	3	15	12	1	0	15	1	0	28	118
3.684	1	0	2	7	368	4	4	11	1	0	15	1	0	28	118
3.68412	1	0	3	6	368	4	6	12	1	0	15	1	0	28	118
3.68444	1	0	2	7	368	4	11	12	1	0	15	1	0	28	118
3.68456	1	0	3	6	368	4	13	12	1	0	15	1	0	28	118
3.68487	1	0	2	7	368	5	2	12	1	0	15	1	0	28	118
3.685	1	0	3	6	368	5	4	12	1	0	15	1	0	28	118
3.68531	1	0	2	7	368	5	9	12	1	0	15	1	0	28	118
3.68544	1	0	3	6	368	5	11	12	1	0	15	1	0	28	118
3.68575	1	0	2	7	368	6	0	11	2	0	15	1	0	28	239
3.68587	1	0	3	6	368	6	2	12	1	0	15	1	0	28	118
3.68619	1	0	2	7	368	6	7	12	1	0	15	1	0	28	118
3.68631	1	0	3	6	368	6	9	12	1	0	15	1	0	28	118
3.68662	1	0	2	7	368	6	14	12	1	0	15	1	0	28	118
3.68675	1	0	3	6	368	7	0	12	1	0	15	1	0	28	118
3.68706	1	0	2	7	368	7	5	12	1	0	15	1	0	28	118
3.68719	1	0	3	6	368	7	7	12	1	0	15	1	0	28	118
3.6875	1	0	2	7	368	7	12	12	1	0	15	1	0	28	118
3.68763	1	0	3	6	368	7	14	10	2	0	15	1	0	28	239
3.68794	1	0	2	7	368	8	3	12	1	0	15	1	0	28	118
3.688	1	0	3	6	368	8	4	12	1	0	15	1	0	28	118
3.68838	1	0	2	7	368	8	10	11	2	0	15	1	0	28	239
3.68844	1	0	3	6	368	8	11	12	1	0	15	1	0	28	118
3.68881	1	0	2	7	368	9	1	12	1	0	15	1	0	28	118
3.68887	1	0	3	6	368	9	2	12	1	0	15	1	0	28	118
3.68925	1	0	2	7	368	9	8	12	1	0	15	1	0	28	118
3.68931	1	0	3	6	368	9	9	12	1	0	15	1	0	28	118
3.68969	1	0	2	7	368	9	15	12	1	0	15	1	0	28	118
3.68975	1	0	3	6	369	0	0	12	1	0	15	1	0	28	118
3.69013	1	0	2	7	369	0	6	12	1	0	15	1	0	28	118
3.69019	1	0	3	6	369	0	7	11	1	0	15	1	0	28	118
3.69056	1	0	2	7	369	0	13	12	1	0	15	1	0	28	118
3.69062	1	0	3	6	369	0	14	12	1	0	15	1	0	28	118
3.691	1	0	2	7	369	1	4	11	2	0	15	1	0	28	239
3.69106	1	0	3	6	369	1	5	12	1	0	15	1	0	28	118
3.69144	1	0	2	7	369	1	11	12	1	0	15	1	0	28	118
3.6915	1	0	3	6	369	1	12	12	1	0	15	1	0	28	118
3.69188	1	0	2	7	369	2	2	12	1	0	15	1	0	28	118
3.69194	1	0	3	6	369	2	3	12	1	0	15	1	0	28	118
3.69231	1	0	2	7	369	2	9	12	1	0	15	1	0	28	118
3.69238	1	0	3	6	369	2	10	12	1	0	15	1	0	28	118
3.69275	1	0	2	7	369	3	0	11	2	0	15	1	0	28	239
3.69281	1	0	3	6	369	3	1	12	1	0	15	1	0	28	118
3.69319	1	0	2	7	369	3	7	12	1	0	15	1	0	28	118
3.69325	1	0	3	6	369	3	8	12	1	0	15	1	0	28	118
3.69369	1	0	3	6	369	3	15	10	3	0	15	1	0	28	361
3.69375	1	0	2	7	369	4	0	12	1	0	15	1	0	28	118
3.69413	1	0	3	6	369	4	6	12	1	0	15	1	0	28	118
3.69419	1	0	2	7	369	4	7	12	1	0	15	1	0	28	118
3.69456	1	0	3	6	369	4	13	12	1	0	15	1	0	28	118
3.69462	1	0	2	7	369	4	14	12	1	0	15	1	0	28	118
3.695	1	0	3	6	369	5	4	11	2	0	15	1	0	28	239
3.69506	1	0	2	7	369	5	5	12	1	0	15	1	0	28	118
3.69544	1	0	3	6	369	5	11	12	1	0	15	1	0	28	118
3.6955	1	0	2	7	369	5	12	12	1	0	15	1	0	28	118
3.69588	1	0	3	6	369	6	2	12	1	0	15	1	0	28	118
3.69594	1	0	2	7	369	6	3	12	1	0	15	1	0	28	118
3.69631	1	0	3	6	369	6	9	12	1	0	15	1	0	28	118
3.69638	1	0	2	7	369	6	10	11	1	0	15	1	0	28	118
3.69675	1	0	3	6	369	7	0	12	1	0	15	1	0	28	118
3.69681	1	0	2	7	369	7	1	12	1	0	15	1	0	28	118
3.69719	1	0	3	6	369	7	7	12	1	0	15	1	0	28	118
3.69725	1	0	2	7	369	7	8	11	2	0	15	1	0	28	239
3.69762	1	0	3	6	369	7	14	11	1	0	15	1	0	28	118
3.69769	1	0	2	7	369	7	15	12	1	0	15	1	0	28	118
3.69806	1	0	3	6	369	8	5	12	1	0	15	1	0	28	118
3.69813	1	0	2	7	369	8	6	12	1	0	15	1	0	28	118
3.6985	1	0	3	6	369	8	12	12	1	0	15	1	0	28	118
3.69856	1	0	2	7	369	8	13	12	1	0	15	1	0	28	118
3.69894	1	0	3	6	369	9	3	11	2	0	15	1	0	28	239
3.699	1	0	2	7	369	9	4	11	1	0	15	1	0	28	118
3.69937	1	0	3	6	369	9	10	12	1	0	15	1	0	28	118
3.69944	1	0	2	7	369	9	11	12	1	0	15	1	0	28	118
3.69981	1	0	3	6	370	0	1	12	1	0	15	1	0	28	118
3.69988	1	0	2	7	370	0	2	12	1	0	15	1	0	28	118
3.70025	1	0	3	6	370	0	8	11	2	0	15	1	0	28	239
3.70031	1	0	2	7	370	0	9	12	1	0	15	1	0	28	118
3.70075	1	0	2	7	370	1	0	12	1	0	15	1	0	28	118
3.70094	1	0	3	6	370	1	3	12	1	0	15	1	0	28	118
3.70119	1	0	2	7	370	1	7	11	2	0	15	1	0	28	239
3.70138	1	0	3	6	370	1	10	11	1	0	15	1	0	28	118
3.70162	1	0	2	7	370	1	14	12	1	0	15	1	0	28	118
3.70181	1	0	3	6	370	2	1	12	1	0	15	1	0	28	118
3.70206	1	0	2	7	370	2	5	12	1	0	15	1	0	28	118
3.70225	1	0	3	6	370	2	8	12	1	0	15	1	0	28	118
3.7025	1	0	2	7	370	2	12	12	1	0	15	1	0	28	118
3.70269	1	0	3	6	370	2	15	12	1	0	15	1	0	28	118
3.70294	1	0	2	7	370	3	3	12	1	0	15	1	0	28	118
3.70312	1	0	3	6	370	3	6	11	2	0	15	1	0	28	239
3.70337	1	0	2	7	370	3	10	12	1	0	15	1	0	28	118
3.70356	1	0	3	6	370	3	13	12	1	0	15	1	0	28	118
3.70381	1	0	2	7	370	4	1	11	2	0	15	1	0	28	239
3.704	1	0	3	6	370	4	4	11	1	0	15	1	0	28	118
3.70438	1	0	2	7	370	4	10	12	1	0	15	1	0	28	118
3.70444	1	0	3	6	370	4	11	12	1	0	15	1	0	28	118
3.70481	1	0	2	7	370	5	1	12	1	0	15	1	0	28	118
3.70487	1	0	3	6	370	5	2	11	2	0	15	1	0	28	239
3.70519	1	0	2	7	370	5	7	11	1	0	15	1	0	28	118
3.70531	1	0	3	6	370	5	9	12	1	0	15	1	0	28	118
3.70544	1	0	6	3	370	5	11	12	1	0	15	1	0	28	118
3.70562	1	0	2	7	370	5	14	12	1	0	15	1	0	28	118
3.70575	1	0	3	6	370	6	0	12	1	0	15	1	0	28	118
3.70606	1	0	2	7	370	6	5	12	1	0	15	1	0	28	118
3.70619	1	0	3	6	370	6	7	12	1	0	15	1	0	28	118
3.7065	1	0	2	7	370	6	12	11	2	0	15	1	0	28	239
3.70662	1	0	3	6	370	6	14	12	1	0	15	1	0	28	118
3.70694	1	0	2	7	370	7	3	12	1	0	15	1	0	28	118
3.70706	1	0	3	6	370	7	5	12	1	0	15	1	0	28	118
3.70737	1	0	2	7	370	7	10	12	1	0	15	1	0	28	118
3.7075	1	0	3	6	370	7	12	10	3	0	15	1	0	28	361
3.70781	1	0	2	7	370	8	1	12	1	0	15	1	0	28	118
3.70825	1	0	3	6	370	8	8	10	1	0	15	1	0	28	118
3.70825	1	0	2	7	370	8	8	11	2	0	15	1	0	28	239
3.70869	1	0	3	6	370	8	15	12	1	0	15	1	0	28	118
3.70875	1	0	2	7	370	9	0	12	1	0	15	1	0	28	118
3.70912	1	0	3	6	370	9	6	12	1	0	15	1	0	28	118
3.70919	1	0	2	7	370	9	7	12	1	0	15	1	0	28	118
3.70956	1	0	3	6	370	9	13	12	1	0	15	1	0	28	118
3.70962	1	0	2	7	370	9	14	12	1	0	15	1	0	28	118
3.71	1	0	3	6	371	0	4	11	2	0	15	1	0	28	239
3.71006	1	0	2	7	371	0	5	12	1	0	15	1	0	28	118
3.71044	1	0	3	6	371	0	11	12	1	0	15	1	0	28	118
3.7105	1	0	2	7	371	0	12	12	1	0	15	1	0	28	118
3.71088	1	0	3	6	371	1	2	12	1	0	15	1	0	28	118
3.71094	1	0	2	7	371	1	3	12	1	0	15	1	0	28	118
3.71131	1	0	3	6	371	1	9	11	2	0	15	1	0	28	239
3.71137	1	0	2	7	371	1	10	11	1	0	15	1	0	28	118
3.71175	1	0	3	6	371	2	0	11	2	0	15	1	0	28	239
3.71181	1	0	2	7	371	2	1	12	1	0	15	1	0	28	118
3.71219	1	0	3	6	371	2	7	12	1	0	15	1	0	28	118
3.71225	1	0	2	7	371	2	8	12	1	0	15	1	0	28	118
3.71263	1	0	3	6	371	2	14	11	1	0	15	1	0	28	118
3.71269	1	0	2	7	371	2	15	12	1	0	15	1	0	28	118
3.71306	1	0	3	6	371	3	5	12	1	0	15	1	0	28	118
3.71312	1	0	2	7	371	3	6	12	1	0	15	1	0	28	118
3.7135	1	0	3	6	371	3	12	12	1	0	15	1	0	28	118
3.71356	1	0	2	7	371	3	13	11	2	0	15	1	0	28	239
3.71394	1	0	3	6	371	4	3	12	1	0	15	1	0	28	118
3.714	1	0	2	7	371	4	4	11	1	0	15	1	0	28	118
3.71437	1	0	3	6	371	4	10	12	1	0	15	1	0	28	118
3.71444	1	0	2	7	371	4	11	12	1	0	15	1	0	28	118
3.71481	1	0	3	6	371	5	1	12	1	0	15	1	0	28	118
3.71488	1	0	2	7	371	5	2	11	2	0	15	1	0	28	239
3.71525	1	0	3	6	371	5	8	12	1	0	15	1	0	28	118
3.71531	1	0	2	7	371	5	9	12	1	0	15	1	0	28	118
3.71569	1	0	3	6	371	5	15	12	1	0	15	1	0	28	118
3.71575	1	0	2	7	371	6	0	12	1	0	15	1	0	28	118
3.71612	1	0	3	6	371	6	6	12	1	0	15	1	0	28	118
3.71619	1	0	2	7	371	6	7	12	1	0	15	1	0	28	118
3.71638	1	0	6	3	371	6	10	11	1	0	15	1	0	28	118
3.71656	1	0	3	6	371	6	13	9	3	0	15	1	0	28	361
3.71656	1	0	2	7	371	6	13	12	1	0	15	1	0	28	118
3.717	1	0	2	7	371	7	4	12	1	0	15	1	0	28	118
3.71706	1	0	3	6	371	7	5	12	1	0	15	1	0	28	118
3.7175	1	0	3	6	371	7	12	11	1	0	15	1	0	28	118
3.7175	1	0	2	7	371	7	12	12	1	0	15	1	0	28	118
3.71794	1	0	3	6	371	8	3	10	1	0	15	1	0	28	118
3.71794	1	0	2	7	371	8	3	11	2	0	15	1	0	28	239
3.71837	1	0	3	6	371	8	10	11	1	0	15	1	0	28	118
3.71837	1	0	2	7	371	8	10	12	1	0	15	1	0	28	118
3.71881	1	0	3	6	371	9	1	11	1	0	15	1	0	28	118
3.71881	1	0	2	7	371	9	1	12	1	0	15	1	0	28	118
3.71925	1	0	3	6	371	9	8	10	2	0	15	1	0	28	239
3.71925	1	0	2	7	371	9	8	12	1	0	15	1	0	28	118
3.71969	1	0	3	6	371	9	15	11	1	0	15	1	0	28	118
3.71969	1	0	2	7	371	9	15	12	1	0	15	1	0	28	118
3.72012	1	0	3	6	372	0	6	10	1	0	15	1	0	28	118
3.72012	1	0	2	7	372	0	6	11	2	0	15	1	0	28	239
3.72056	1	0	3	6	372	0	13	11	1	0	15	1	0	28	118
3.72056	1	0	2	7	372	0	13	12	1	0	15	1	0	28	118
3.721	1	0	3	6	372	1	4	10	2	0	15	1	0	28	239
3.721	1	0	2	7	372	1	4	12	1	0	15	1	0	28	118
3.72144	1	0	2	7	372	1	11	12	1	0	15	1	0	28	118
3.72162	1	0	3	6	372	1	14	12	1	0	15	1	0	28	118
3.72187	1	0	2	7	372	2	2	12	1	0	15	1	0	28	118
3.72206	1	0	3	6	372	2	5	12	1	0	15	1	0	28	118
3.72231	1	0	2	7	372	2	9	12	1	0	15	1	0	28	118
3.7225	1	0	3	6	372	2	12	12	1	0	15	1	0	28	118
3.72275	1	0	2	7	372	3	0	11	2	0	15	1	0	28	239
3.72294	1	0	3	6	372	3	3	12	1	0	15	1	0	28	118
3.72319	1	0	2	7	372	3	7	12	1	0	15	1	0	28	118
3.72337	1	0	3	6	372	3	10	12	1	0	15	1	0	28	118
3.72363	1	0	2	7	372	3	14	10	2	0	15	1	0	28	239
3.72381	1	0	3	6	372	4	1	12	1	0	15	1	0	28	118
3.72406	1	0	2	7	372	4	5	12	1	0	15	1	0	28	118
3.72425	1	0	3	6	372	4	8	12	1	0	15	1	0	28	118
3.7245	1	0	2	7	372	4	12	12	1	0	15	1	0	28	118
3.72469	1	0	3	6	372	4	15	12	1	0	15	1	0	28	118
3.72494	1	0	2	7	372	5	3	12	1	0	15	1	0	28	118
3.72512	1	0	3	6	372	5	6	12	1	0	15	1	0	28	118
3.72538	1	0	2	7	372	5	10	12	1	0	15	1	0	28	118
3.72556	1	0	3	6	372	5	13	12	1	0	15	1	0	28	118
3.72581	1	0	2	7	372	6	1	11	2	0	15	1	0	28	239
3.726	1	0	3	6	372	6	4	12	1	0	15	1	0	28	118
3.72625	1	0	2	7	372	6	8	11	1	0	15	1	0	28	118
3.72644	1	0	3	6	372	6	11	11	2	0	15	1	0	28	239
3.72675	1	0	2	7	372	7	0	12	1	0	15	1	0	28	118
3.72688	1	0	3	6	372	7	2	12	1	0	15	1	0	28	118
3.72719	1	0	2	7	372	7	7	12	1	0	15	1	0	28	118
3.72731	1	0	3	6	372	7	9	12	1	0	15	1	0	28	118
3.72763	1	0	2	7	372	7	14	10	2	0	15	1	0	28	239
3.72775	1	0	3	6	372	8	0	12	1	0	15	1	0	28	118
3.72806	1	0	2	7	372	8	5	12	1	0	15	1	0	28	118
3.72819	1	0	3	6	372	8	7	12	1	0	15	1	0	28	118
3.7285	1	0	2	7	372	8	12	12	1	0	15	1	0	28	118
3.72863	1	0	3	6	372	8	14	11	1	0	15	1	0	28	118
3.72894	1	0	2	7	372	9	3	10	3	0	15	1	0	28	361
3.72906	1	0	3	6	372	9	5	11	2	0	15	1	0	28	239
3.72938	1	0	2	7	372	9	10	11	2	0	15	1	0	28	239
3.72962	1	0	3	6	372	9	14	12	1	0	15	1	0	28	118
3.72981	1	0	2	7	373	0	1	9	4	0	15	1	0	28	482
3.73006	1	0	3	6	373	0	5	12	1	0	15	1	0	28	118
3.73025	1	0	2	7	373	0	8	12	1	0	15	1	0	28	118
3.7305	1	0	3	6	373	0	12	12	1	0	15	1	0	28	118
3.73069	1	0	2	7	373	0	15	10	3	0	15	1	0	28	361
3.73094	1	0	3	6	373	1	3	11	2	0	15	1	0	28	239
3.73113	1	0	2	7	373	1	6	12	1	0	15	1	0	28	118
3.73137	1	0	3	6	373	1	10	11	1	0	15	1	0	28	118
3.73156	1	0	2	7	373	1	13	11	2	0	15	1	0	28	239
3.73181	1	0	3	6	373	2	1	12	1	0	15	1	0	28	118
3.732	1	0	2	7	373	2	4	9	4	0	15	1	0	28	482
3.73225	1	0	3	6	373	2	8	12	1	0	15	1	0	28	118
3.7325	1	0	2	7	373	2	12	11	2	0	15	1	0	28	239
3.73269	1	0	3	6	373	2	15	11	2	0	15	1	0	28	239
3.73294	1	0	2	7	373	3	3	12	1	0	15	1	0	28	118
3.73312	1	0	3	6	373	3	6	12	1	0	15	1	0	28	118
3.73338	1	0	2	7	373	3	10	10	3	0	15	1	0	28	361
3.7335	1	0	3	6	373	3	12	12	1	0	15	1	0	28	118
3.73381	1	0	2	7	373	4	1	10	3	0	15	1	0	28	361
3.73394	1	0	3	6	373	4	3	12	1	0	15	1	0	28	118
3.73425	1	0	2	7	373	4	8	11	2	0	15	1	0	28	239
3.73438	1	0	3	6	373	4	10	12	1	0	15	1	0	28	118
3.73469	1	0	2	7	373	4	15	9	4	0	15	1	0	28	482
3.73481	1	0	3	6	373	5	1	12	1	0	15	1	0	28	118
3.73513	1	0	2	7	373	5	6	12	1	0	15	1	0	28	118
3.73525	1	0	3	6	373	5	8	11	2	0	15	1	0	28	239
3.73556	1	0	2	7	373	5	13	11	2	0	15	1	0	28	239
3.73569	1	0	3	6	373	5	15	12	1	0	15	1	0	28	118
3.736	1	0	2	7	373	6	4	12	1	0	15	1	0	28	118
3.73612	1	0	3	6	373	6	6	12	1	0	15	1	0	28	118
3.73644	1	0	2	7	373	6	11	9	4	0	15	1	0	28	482
3.73656	1	0	3	6	373	6	13	12	1	0	15	1	0	28	118
3.73687	1	0	2	7	373	7	2	10	3	0	15	1	0	28	361
3.737	1	0	3	6	373	7	4	12	1	0	15	1	0	28	118
3.73731	1	0	2	7	373	7	9	11	2	0	15	1	0	28	239
3.73744	1	0	3	6	373	7	11	11	1	0	15	1	0	28	118
3.73775	1	0	2	7	373	8	0	10	3	0	15	1	0	28	361
3.73787	1	0	3	6	373	8	2	12	1	0	15	1	0	28	118
3.73819	1	0	2	7	373	8	7	11	2	0	15	1	0	28	239
3.73831	1	0	3	6	373	8	9	11	1	0	15	1	0	28	118
3.73862	1	0	2	7	373	8	14	10	2	0	15	1	0	28	239
3.73875	1	0	3	6	373	9	0	12	1	0	15	1	0	28	118
3.73906	1	0	2	7	373	9	5	9	4	0	15	1	0	28	482
3.73919	1	0	3	6	373	9	7	12	1	0	15	1	0	28	118
3.7395	1	0	2	7	373	9	12	11	2	0	15	1	0	28	239
3.73963	1	0	3	6	373	9	14	12	1	0	15	1	0	28	118
3.73994	1	0	2	7	374	0	3	10	3	0	15	1	0	28	361
3.74006	1	0	3	6	374	0	5	12	1	0	15	1	0	28	118
3.74037	1	0	2	7	374	0	10	10	3	0	15	1	0	28	361
3.7405	1	0	3	6	374	0	12	12	1	0	15	1	0	28	118
3.74081	1	0	2	7	374	1	1	11	2	0	15	1	0	28	239
3.74094	1	0	3	6	374	1	3	11	2	0	15	1	0	28	239
3.74125	1	0	2	7	374	1	8	9	3	0	15	1	0	28	361
3.74131	1	0	3	6	374	1	9	12	1	0	15	1	0	28	118
3.74169	1	0	2	7	374	1	15	11	2	0	15	1	0	28	239
3.74175	1	0	3	6	374	2	0	12	1	0	15	1	0	28	118
3.74213	1	0	2	7	374	2	6	9	4	0	15	1	0	28	482
3.74219	1	0	3	6	374	2	7	12	1	0	15	1	0	28	118
3.74256	1	0	2	7	374	2	13	11	2	0	15	1	0	28	239
3.74262	1	0	3	6	374	2	14	11	1	0	15	1	0	28	118
3.743	1	0	2	7	374	3	4	9	4	0	15	1	0	28	482
3.74306	1	0	3	6	374	3	5	12	1	0	15	1	0	28	118
3.74344	1	0	2	7	374	3	11	11	2	0	15	1	0	28	239
3.7435	1	0	3	6	374	3	12	12	1	0	15	1	0	28	118
3.74388	1	0	2	7	374	4	2	10	3	0	15	1	0	28	361
3.74394	1	0	3	6	374	4	3	12	1	0	15	1	0	28	118
3.74431	1	0	2	7	374	4	9	11	2	0	15	1	0	28	239
3.74437	1	0	3	6	374	4	10	12	1	0	15	1	0	28	118
3.74475	1	0	2	7	374	5	0	10	3	0	15	1	0	28	361
3.74481	1	0	3	6	374	5	1	12	1	0	15	1	0	28	118
3.74519	1	0	2	7	374	5	7	10	2	0	15	1	0	28	239
3.74525	1	0	3	6	374	5	8	12	1	0	15	1	0	28	118
3.74562	1	0	2	7	374	5	14	10	3	0	15	1	0	28	361
3.74569	1	0	3	6	374	5	15	12	1	0	15	1	0	28	118
3.74606	1	0	2	7	374	6	5	10	3	0	15	1	0	28	361
3.74613	1	0	3	6	374	6	6	12	1	0	15	1	0	28	118
3.7465	1	0	2	7	374	6	12	11	2	0	15	1	0	28	239
3.74656	1	0	3	6	374	6	13	12	1	0	15	1	0	28	118
3.74694	1	0	2	7	374	7	3	9	4	0	15	1	0	28	482
3.747	1	0	3	6	374	7	4	12	1	0	15	1	0	28	118
3.74737	1	0	2	7	374	7	10	12	1	0	15	1	0	28	118
3.74744	1	0	3	6	374	7	11	10	2	0	15	1	0	28	239
3.74781	1	0	2	7	374	8	1	11	2	0	15	1	0	28	239
3.74788	1	0	3	6	374	8	2	12	1	0	15	1	0	28	118
3.74825	1	0	2	7	374	8	8	10	3	0	15	1	0	28	361
3.74831	1	0	3	6	374	8	9	11	1	0	15	1	0	28	118
3.74869	1	0	2	7	374	8	15	10	3	0	15	1	0	28	361
3.74875	1	0	3	6	374	9	0	12	1	0	15	1	0	28	118
3.74912	1	0	2	7	374	9	6	11	2	0	15	1	0	28	239
3.74919	1	0	3	6	374	9	7	12	1	0	15	1	0	28	118
3.74956	1	0	2	7	374	9	13	9	4	0	15	1	0	28	482
3.74962	1	0	3	6	374	9	14	12	1	0	15	1	0	28	118
3.74969	1	0	6	3	374	9	15	12	1	0	15	1	0	28	118
3.75	1	0	2	7	375	0	4	11	2	0	15	1	0	28	239
3.75006	1	0	3	6	375	0	5	12	1	0	15	1	0	28	118
3.75044	1	0	2	7	375	0	11	10	3	0	15	1	0	28	361
3.7505	1	0	3	6	375	0	12	12	1	0	15	1	0	28	118
3.75088	1	0	2	7	375	1	2	11	2	0	15	1	0	28	239
3.75094	1	0	3	6	375	1	3	11	2	0	15	1	0	28	239
3.75131	1	0	2	7	375	1	9	11	2	0	15	1	0	28	239
3.75137	1	0	3	6	375	1	10	11	1	0	15	1	0	28	118
3.75175	1	0	2	7	375	2	0	9	4	0	15	1	0	28	482
3.75181	1	0	3	6	375	2	1	12	1	0	15	1	0	28	118
3.75219	1	0	2	7	375	2	7	11	2	0	15	1	0	28	239
3.75225	1	0	3	6	375	2	8	12	1	0	15	1	0	28	118
3.75263	1	0	2	7	375	2	14	9	3	0	15	1	0	28	361
3.75269	1	0	3	6	375	2	15	12	1	0	15	1	0	28	118
3.75306	1	0	2	7	375	3	5	11	2	0	15	1	0	28	239
3.75312	1	0	3	6	375	3	6	12	1	0	15	1	0	28	118
3.7535	1	0	2	7	375	3	12	10	3	0	15	1	0	28	361
3.75356	1	0	3	6	375	3	13	12	1	0	15	1	0	28	118
3.75394	1	0	2	7	375	4	3	11	2	0	15	1	0	28	239
3.754	1	0	3	6	375	4	4	11	1	0	15	1	0	28	118
3.75438	1	0	2	7	375	4	10	12	1	0	15	1	0	28	118
3.75444	1	0	3	6	375	4	11	11	2	0	15	1	0	28	239
3.75481	1	0	2	7	375	5	1	9	4	0	15	1	0	28	482
3.75488	1	0	3	6	375	5	2	12	1	0	15	1	0	28	118
3.75525	1	0	2	7	375	5	8	12	1	0	15	1	0	28	118
3.75531	1	0	3	6	375	5	9	12	1	0	15	1	0	28	118
3.75569	1	0	2	7	375	5	15	9	4	0	15	1	0	28	482
3.75575	1	0	3	6	375	6	0	12	1	0	15	1	0	28	118
3.75612	1	0	2	7	375	6	6	12	1	0	15	1	0	28	118
3.75619	1	0	3	6	375	6	7	12	1	0	15	1	0	28	118
3.75656	1	0	2	7	375	6	13	8	5	0	15	1	0	28	604
3.75663	1	0	3	6	375	6	14	12	1	0	15	1	0	28	118
3.757	1	0	2	7	375	7	4	9	4	0	15	1	0	28	482
3.7575	1	0	2	7	375	7	12	8	5	0	15	1	0	28	604
3.75794	1	0	2	7	375	8	3	6	7	0	15	1	0	28	847
3.75838	1	0	2	7	375	8	10	9	4	0	15	1	0	28	482
3.75881	1	0	2	7	375	9	1	8	5	0	15	1	0	28	604
3.75925	1	0	2	7	375	9	8	8	5	0	15	1	0	28	604
3.75944	1	0	6	3	375	9	11	12	1	0	15	1	0	28	118
3.75969	1	0	2	7	375	9	15	9	4	0	15	1	0	28	482
3.76012	1	0	2	7	376	0	6	8	5	0	15	1	0	28	604
3.76056	1	0	2	7	376	0	13	8	5	0	15	1	0	28	604
3.761	1	0	2	7	376	1	4	9	4	0	15	1	0	28	482
3.76144	1	0	2	7	376	1	11	8	5	0	15	1	0	28	604
3.76187	1	0	2	7	376	2	2	8	5	0	15	1	0	28	604
3.76231	1	0	2	7	376	2	9	8	5	0	15	1	0	28	604
3.76275	1	0	2	7	376	3	0	8	5	0	15	1	0	28	604
3.76319	1	0	2	7	376	3	7	8	5	0	15	1	0	28	604
3.76363	1	0	2	7	376	3	14	8	4	0	15	1	0	28	482
3.76406	1	0	2	7	376	4	5	8	5	0	15	1	0	28	604
3.7645	1	0	2	7	376	4	12	8	5	0	15	1	0	28	604
3.76494	1	0	2	7	376	5	3	8	5	0	15	1	0	28	604
3.76538	1	0	2	7	376	5	10	8	5	0	15	1	0	28	604
3.76581	1	0	2	7	376	6	1	8	5	0	15	1	0	28	604
3.76625	1	0	2	7	376	6	8	7	5	0	15	1	0	28	604
3.76669	1	0	2	7	376	6	15	9	4	0	15	1	0	28	482
3.767	1	0	6	3	376	7	4	12	1	0	15	1	0	28	118
3.76713	1	0	2	7	376	7	6	8	5	0	15	1	0	28	604
3.76756	1	0	2	7	376	7	13	8	5	0	15	1	0	28	604
3.768	1	0	2	7	376	8	4	9	4	0	15	1	0	28	482
3.76844	1	0	2	7	376	8	11	8	5	0	15	1	0	28	604
